# Growh factor and growth rate 
#  z Dz fz
6.723492050869612305e+12 1.487322350400506031e-13 1.000000000000000000e+00
6.676754767497084961e+12 1.497733606853318632e-13 1.000000000000000000e+00
6.630342370900732422e+12 1.508217742101301074e-13 1.000000000000000000e+00
6.584252602681911133e+12 1.518775266296019637e-13 1.000000000000000000e+00
6.538483220140876953e+12 1.529406693160101329e-13 1.000000000000000000e+00
6.493031996167655273e+12 1.540112540012231570e-13 1.000000000000000000e+00
6.447896719133671875e+12 1.550893327792327053e-13 1.000000000000000000e+00
6.403075192784134766e+12 1.561749581086883300e-13 1.000000000000000000e+00
6.358565236131168945e+12 1.572681828154501444e-13 1.000000000000000000e+00
6.314364683347686523e+12 1.583690600951593224e-13 1.000000000000000000e+00
6.270471383662004883e+12 1.594776435158264721e-13 1.000000000000000000e+00
6.226883201253184570e+12 1.605939870204383088e-13 1.000000000000000000e+00
6.183598015147106445e+12 1.617181449295824548e-13 1.000000000000000000e+00
6.140613719113265625e+12 1.628501719440906151e-13 1.000000000000000000e+00
6.097928221562280273e+12 1.639901231477003587e-13 1.000000000000000000e+00
6.055539445444124023e+12 1.651380540097353772e-13 1.000000000000000000e+00
6.013445328147045898e+12 1.662940203878046516e-13 1.000000000000000000e+00
5.971643821397216797e+12 1.674580785305204502e-13 1.000000000000000000e+00
5.930132891159055664e+12 1.686302850802352596e-13 1.000000000000000000e+00
5.888910517536254883e+12 1.698106970757980521e-13 1.000000000000000000e+00
5.847974694673491211e+12 1.709993719553298643e-13 1.000000000000000000e+00
5.807323430658832031e+12 1.721963675590183337e-13 1.000000000000000000e+00
5.766954747426795898e+12 1.734017421319327078e-13 1.000000000000000000e+00
5.726866680662113281e+12 1.746155543268574831e-13 1.000000000000000000e+00
5.687057279704136719e+12 1.758378632071467435e-13 1.000000000000000000e+00
5.647524607451924805e+12 1.770687282495980628e-13 1.000000000000000000e+00
5.608266740269987305e+12 1.783082093473465260e-13 1.000000000000000000e+00
5.569281767894676758e+12 1.795563668127792484e-13 1.000000000000000000e+00
5.530567793341240234e+12 1.808132613804700393e-13 1.000000000000000000e+00
5.492122932811510742e+12 1.820789542101347148e-13 1.000000000000000000e+00
5.453945315602248047e+12 1.833535068896069839e-13 1.000000000000000000e+00
5.416033084014101562e+12 1.846369814378355899e-13 1.000000000000000000e+00
5.378384393261223633e+12 1.859294403079018991e-13 1.000000000000000000e+00
5.340997411381505859e+12 1.872309463900586180e-13 1.000000000000000000e+00
5.303870319147424805e+12 1.885415630147904982e-13 1.000000000000000000e+00
5.267001309977534180e+12 1.898613539558954879e-13 1.000000000000000000e+00
5.230388589848545898e+12 1.911903834335882752e-13 1.000000000000000000e+00
5.194030377208041016e+12 1.925287161176249341e-13 1.000000000000000000e+00
5.157924902887778320e+12 1.938764171304498364e-13 1.000000000000000000e+00
5.122070410017606445e+12 1.952335520503645746e-13 1.000000000000000000e+00
5.086465153939978516e+12 1.966001869147186969e-13 1.000000000000000000e+00
5.051107402125055664e+12 1.979763882231232860e-13 1.000000000000000000e+00
5.015995434086402344e+12 1.993622229406868290e-13 1.000000000000000000e+00
4.981127541297273438e+12 2.007577585012732506e-13 1.000000000000000000e+00
4.946502027107472656e+12 2.021630628107838778e-13 1.000000000000000000e+00
4.912117206660798828e+12 2.035782042504610626e-13 1.000000000000000000e+00
4.877971406813058594e+12 2.050032516802159890e-13 1.000000000000000000e+00
4.844062966050656250e+12 2.064382744419792490e-13 1.000000000000000000e+00
4.810390234409739258e+12 2.078833423630748956e-13 1.000000000000000000e+00
4.776951573395919922e+12 2.093385257596181989e-13 1.000000000000000000e+00
4.743745355904541016e+12 2.108038954399372833e-13 1.000000000000000000e+00
4.710769966141501953e+12 2.122795227080187455e-13 1.000000000000000000e+00
4.678023799544641602e+12 2.137654793669766989e-13 1.000000000000000000e+00
4.645505262705653320e+12 2.152618377225474651e-13 1.000000000000000000e+00
4.613212773292557617e+12 2.167686705866072118e-13 1.000000000000000000e+00
4.581144759972700195e+12 2.182860512807154157e-13 1.000000000000000000e+00
4.549299662336298828e+12 2.198140536396823558e-13 1.000000000000000000e+00
4.517675930820506836e+12 2.213527520151621542e-13 1.000000000000000000e+00
4.486272026634020508e+12 2.229022212792703032e-13 1.000000000000000000e+00
4.455086421682196289e+12 2.244625368282273188e-13 1.000000000000000000e+00
4.424117598492700195e+12 2.260337745860269312e-13 1.000000000000000000e+00
4.393364050141659668e+12 2.276160110081312611e-13 1.000000000000000000e+00
4.362824280180349121e+12 2.292093230851903303e-13 1.000000000000000000e+00
4.332496802562363770e+12 2.308137883467889111e-13 1.000000000000000000e+00
4.302380141571315918e+12 2.324294848652186192e-13 1.000000000000000000e+00
4.272472831749024414e+12 2.340564912592773964e-13 1.000000000000000000e+00
4.242773417824207031e+12 2.356948866980946146e-13 1.000000000000000000e+00
4.213280454641666992e+12 2.373447509049835953e-13 1.000000000000000000e+00
4.183992507091974609e+12 2.390061641613208357e-13 1.000000000000000000e+00
4.154908150041634766e+12 2.406792073104524485e-13 1.000000000000000000e+00
4.126025968263740723e+12 2.423639617616280149e-13 1.000000000000000000e+00
4.097344556369108398e+12 2.440605094939618535e-13 1.000000000000000000e+00
4.068862518737895020e+12 2.457689330604220560e-13 1.000000000000000000e+00
4.040578469451684570e+12 2.474893155918475435e-13 1.000000000000000000e+00
4.012491032226053711e+12 2.492217408009930428e-13 1.000000000000000000e+00
3.984598840343601074e+12 2.509662929866025363e-13 1.000000000000000000e+00
3.956900536587440918e+12 2.527230570375113394e-13 1.000000000000000000e+00
3.929394773175166016e+12 2.544921184367766008e-13 1.000000000000000000e+00
3.902080211693265137e+12 2.562735632658367330e-13 1.000000000000000000e+00
3.874955523031992676e+12 2.580674782087003263e-13 1.000000000000000000e+00
3.848019387320699707e+12 2.598739505561639933e-13 1.000000000000000000e+00
3.821270493863605957e+12 2.616930682100599484e-13 1.000000000000000000e+00
3.794707541076025391e+12 2.635249196875332251e-13 1.000000000000000000e+00
3.768329236421029297e+12 2.653695941253488811e-13 1.000000000000000000e+00
3.742134296346555176e+12 2.672271812842292445e-13 1.000000000000000000e+00
3.716121446222946777e+12 2.690977715532218047e-13 1.000000000000000000e+00
3.690289420280932129e+12 2.709814559540973455e-13 1.000000000000000000e+00
3.664636961550033691e+12 2.728783261457790774e-13 1.000000000000000000e+00
3.639162821797403809e+12 2.747884744288026172e-13 1.000000000000000000e+00
3.613865761467085938e+12 2.767119937498073706e-13 1.000000000000000000e+00
3.588744549619699707e+12 2.786489777060592174e-13 1.000000000000000000e+00
3.563797963872543457e+12 2.805995205500048510e-13 1.000000000000000000e+00
3.539024790340114258e+12 2.825637171938581782e-13 1.000000000000000000e+00
3.514423823575041016e+12 2.845416632142184751e-13 1.000000000000000000e+00
3.489993866509426270e+12 2.865334548567214097e-13 1.000000000000000000e+00
3.465733730396601562e+12 2.885391890407218721e-13 1.000000000000000000e+00
3.441642234753280762e+12 2.905589633640103777e-13 1.000000000000000000e+00
3.417718207302117676e+12 2.925928761075619347e-13 1.000000000000000000e+00
3.393960483914666992e+12 2.946410262403184339e-13 1.000000000000000000e+00
3.370367908554735352e+12 2.967035134240042601e-13 1.000000000000000000e+00
3.346939333222132324e+12 2.987804380179759308e-13 1.000000000000000000e+00
3.323673617896806641e+12 3.008719010841054610e-13 1.000000000000000000e+00
3.300569630483375000e+12 3.029780043916979579e-13 1.000000000000000000e+00
3.277626246756034668e+12 3.050988504224436481e-13 1.000000000000000000e+00
3.254842350303858887e+12 3.072345423754046393e-13 1.000000000000000000e+00
3.232216832476475098e+12 3.093851841720364181e-13 1.000000000000000000e+00
3.209748592330116211e+12 3.115508804612446371e-13 1.000000000000000000e+00
3.187436536574049316e+12 3.137317366244773958e-13 1.000000000000000000e+00
3.165279579517379883e+12 3.159278587808528106e-13 1.000000000000000000e+00
3.143276643016218262e+12 3.181393537923228859e-13 1.000000000000000000e+00
3.121426656421221680e+12 3.203663292688733318e-13 1.000000000000000000e+00
3.099728556525495117e+12 3.226088935737596821e-13 1.000000000000000000e+00
3.078181287512856934e+12 3.248671558287803181e-13 1.000000000000000000e+00
3.056783800906463867e+12 3.271412259195861461e-13 1.000000000000000000e+00
3.035535055517791016e+12 3.294312145010276358e-13 1.000000000000000000e+00
3.014434017395971191e+12 3.317372330025393700e-13 1.000000000000000000e+00
2.993479659777480469e+12 3.340593936335617532e-13 1.000000000000000000e+00
2.972670963036179688e+12 3.363978093890011911e-13 1.000000000000000000e+00
2.952006914633695312e+12 3.387525940547289436e-13 1.000000000000000000e+00
2.931486509070156250e+12 3.411238622131167824e-13 1.000000000000000000e+00
2.911108747835261719e+12 3.435117292486133921e-13 1.000000000000000000e+00
2.890872639359695312e+12 3.459163113533585353e-13 1.000000000000000000e+00
2.870777198966878906e+12 3.483377255328371030e-13 1.000000000000000000e+00
2.850821448825055176e+12 3.507760896115719387e-13 1.000000000000000000e+00
2.831004417899709473e+12 3.532315222388580111e-13 1.000000000000000000e+00
2.811325141906316895e+12 3.557041428945352105e-13 1.000000000000000000e+00
2.791782663263424316e+12 3.581940718948022407e-13 1.000000000000000000e+00
2.772376031046054199e+12 3.607014303980711534e-13 1.000000000000000000e+00
2.753104300939430176e+12 3.632263404108630294e-13 1.000000000000000000e+00
2.733966535193030762e+12 3.657689247937445549e-13 1.000000000000000000e+00
2.714961802574958008e+12 3.683293072673062993e-13 1.000000000000000000e+00
2.696089178326623535e+12 3.709076124181830495e-13 1.000000000000000000e+00
2.677347744117750977e+12 3.735039657051160481e-13 1.000000000000000000e+00
2.658736588001691406e+12 3.761184934650575903e-13 1.000000000000000000e+00
2.640254804371045898e+12 3.787513229193188882e-13 1.000000000000000000e+00
2.621901493913602539e+12 3.814025821797600419e-13 1.000000000000000000e+00
2.603675763568574219e+12 3.840724002550243876e-13 1.000000000000000000e+00
2.585576726483144043e+12 3.867609070568157106e-13 1.000000000000000000e+00
2.567603501969311035e+12 3.894682334062195831e-13 1.000000000000000000e+00
2.549755215461035645e+12 3.921945110400693831e-13 1.000000000000000000e+00
2.532030998471685547e+12 3.949398726173562883e-13 1.000000000000000000e+00
2.514429988551774902e+12 3.977044517256842532e-13 1.000000000000000000e+00
2.496951329246997559e+12 4.004883828877705766e-13 1.000000000000000000e+00
2.479594170056553223e+12 4.032918015679917049e-13 1.000000000000000000e+00
2.462357666391762695e+12 4.061148441789743737e-13 1.000000000000000000e+00
2.445240979534970215e+12 4.089576480882339540e-13 1.000000000000000000e+00
2.428243276598730957e+12 4.118203516248585404e-13 1.000000000000000000e+00
2.411363730485285156e+12 4.147030940862396886e-13 1.000000000000000000e+00
2.394601519846312988e+12 4.176060157448504099e-13 1.000000000000000000e+00
2.377955829042963867e+12 4.205292578550716823e-13 1.000000000000000000e+00
2.361425848106172363e+12 4.234729626600645534e-13 1.000000000000000000e+00
2.345010772697243652e+12 4.264372733986924254e-13 1.000000000000000000e+00
2.328709804068714355e+12 4.294223343124907491e-13 1.000000000000000000e+00
2.312522149025487793e+12 4.324282906526858411e-13 1.000000000000000000e+00
2.296447019886235840e+12 4.354552886872624208e-13 1.000000000000000000e+00
2.280483634445072266e+12 4.385034757080811307e-13 1.000000000000000000e+00
2.264631215933489746e+12 4.415730000380456338e-13 1.000000000000000000e+00
2.248888992982563477e+12 4.446640110383200977e-13 1.000000000000000000e+00
2.233256199585417480e+12 4.477766591155965604e-13 1.000000000000000000e+00
2.217732075059949219e+12 4.509110957294140945e-13 1.000000000000000000e+00
2.202315864011818359e+12 4.540674733995284602e-13 1.000000000000000000e+00
2.187006816297686279e+12 4.572459457133336579e-13 1.000000000000000000e+00
2.171804186988717041e+12 4.604466673333357857e-13 1.000000000000000000e+00
2.156707236334328125e+12 4.636697940046778887e-13 1.000000000000000000e+00
2.141715229726196533e+12 4.669154825627195876e-13 1.000000000000000000e+00
2.126827437662510498e+12 4.701838909406676982e-13 1.000000000000000000e+00
2.112043135712474854e+12 4.734751781772615794e-13 1.000000000000000000e+00
2.097361604481059326e+12 4.767895044245116949e-13 1.000000000000000000e+00
2.082782129573993164e+12 4.801270309554927005e-13 1.000000000000000000e+00
2.068304001563004395e+12 4.834879201721906536e-13 1.000000000000000000e+00
2.053926515951296631e+12 4.868723356134057588e-13 1.000000000000000000e+00
2.039648973139273682e+12 4.902804419627094376e-13 1.000000000000000000e+00
2.025470678390491943e+12 4.937124050564583469e-13 1.000000000000000000e+00
2.011390941797858887e+12 4.971683918918636314e-13 1.000000000000000000e+00
1.997409078250060303e+12 5.006485706351169229e-13 1.000000000000000000e+00
1.983524407398224365e+12 5.041531106295731878e-13 1.000000000000000000e+00
1.969736253622816650e+12 5.076821824039907269e-13 1.000000000000000000e+00
1.956043946000763184e+12 5.112359576808293353e-13 1.000000000000000000e+00
1.942446818272805176e+12 5.148146093846060183e-13 1.000000000000000000e+00
1.928944208811079346e+12 5.184183116503092721e-13 1.000000000000000000e+00
1.915535460586922852e+12 5.220472398318725356e-13 1.000000000000000000e+00
1.902219921138902588e+12 5.257015705107069134e-13 1.000000000000000000e+00
1.888996942541066650e+12 5.293814815042933734e-13 1.000000000000000000e+00
1.875865881371418701e+12 5.330871518748350235e-13 1.000000000000000000e+00
1.862826098680606201e+12 5.368187619379706800e-13 1.000000000000000000e+00
1.849876959960832275e+12 5.405764932715484144e-13 1.000000000000000000e+00
1.837017835114979004e+12 5.443605287244614015e-13 1.000000000000000000e+00
1.824248098425949219e+12 5.481710524255449576e-13 1.000000000000000000e+00
1.811567128526217285e+12 5.520082497925362837e-13 1.000000000000000000e+00
1.798974308367596191e+12 5.558723075410966113e-13 1.000000000000000000e+00
1.786469025191209473e+12 5.597634136938970621e-13 1.000000000000000000e+00
1.774050670497677734e+12 5.636817575897673143e-13 1.000000000000000000e+00
1.761718640017506836e+12 5.676275298929088919e-13 1.000000000000000000e+00
1.749472333681687012e+12 5.716009226021725731e-13 1.000000000000000000e+00
1.737311155592491455e+12 5.756021290604013303e-13 1.000000000000000000e+00
1.725234513994481934e+12 5.796313439638378945e-13 1.000000000000000000e+00
1.713241821245713379e+12 5.836887633715987598e-13 1.000000000000000000e+00
1.701332493789141357e+12 5.877745847152140237e-13 1.000000000000000000e+00
1.689505952124223633e+12 5.918890068082348797e-13 1.000000000000000000e+00
1.677761620778724365e+12 5.960322298559070464e-13 1.000000000000000000e+00
1.666098928280711182e+12 6.002044554649131617e-13 1.000000000000000000e+00
1.654517307130747559e+12 6.044058866531825270e-13 1.000000000000000000e+00
1.643016193774279297e+12 6.086367278597700185e-13 1.000000000000000000e+00
1.631595028574211670e+12 6.128971849548037624e-13 1.000000000000000000e+00
1.620253255783677734e+12 6.171874652495029862e-13 1.000000000000000000e+00
1.608990323518996582e+12 6.215077775062652405e-13 1.000000000000000000e+00
1.597805683732818848e+12 6.258583319488251096e-13 1.000000000000000000e+00
1.586698792187458252e+12 6.302393402724832005e-13 1.000000000000000000e+00
1.575669108428410889e+12 6.346510156544071265e-13 1.000000000000000000e+00
1.564716095758056396e+12 6.390935727640046874e-13 1.000000000000000000e+00
1.553839221209541260e+12 6.435672277733697509e-13 1.000000000000000000e+00
1.543037955520847168e+12 6.480721983678005328e-13 1.000000000000000000e+00
1.532311773109035645e+12 6.526087037563925976e-13 1.000000000000000000e+00
