# Bispectrum monopole for NGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
5.738000000000000045e-03 3.511100000000000332e-02 4.009599999999999970e-02 1.176785662169213295e+10 7.269277750140103340e+09 8.930598187654598236e+09 8.930485621022809982e+09
5.738000000000000045e-03 3.511100000000000332e-02 4.509300000000000114e-02 1.205002803549778748e+10 7.551449163945766449e+09 1.664486633475233078e+10 1.664489040485148811e+10
5.738000000000000045e-03 4.009599999999999970e-02 4.009599999999999970e-02 1.014496311753869438e+10 5.646384245986675262e+09 1.078234403555066681e+10 1.078187873104700470e+10
5.738000000000000045e-03 4.009599999999999970e-02 4.509300000000000114e-02 1.123203631650532913e+10 6.733457444953295708e+09 7.664141557046787262e+09 7.664393584462225914e+09
5.738000000000000045e-03 4.009599999999999970e-02 5.009299999999999864e-02 1.234428317799477959e+10 7.845704306442777634e+09 1.455564246701832581e+10 1.455489709030978012e+10
5.738000000000000045e-03 4.509300000000000114e-02 4.509300000000000114e-02 9.781480746212551117e+09 5.282901874660523415e+09 9.978887816877725601e+09 9.979062043071620941e+09
5.738000000000000045e-03 4.509300000000000114e-02 5.009299999999999864e-02 1.074895075417936516e+10 6.250371882627344131e+09 7.174228869558924675e+09 7.173363056661269188e+09
5.738000000000000045e-03 4.509300000000000114e-02 5.507800000000000196e-02 1.108477834986191559e+10 6.586199478309884071e+09 1.234971878699396133e+10 1.234929184646633339e+10
5.738000000000000045e-03 5.009299999999999864e-02 5.009299999999999864e-02 9.231934203649490356e+09 4.733355332097477913e+09 8.880227525426239014e+09 8.879872093959623337e+09
5.738000000000000045e-03 5.009299999999999864e-02 5.507800000000000196e-02 1.025260556577642632e+10 5.754026694224400520e+09 6.717863954294713974e+09 6.717981592056982040e+09
5.738000000000000045e-03 5.009299999999999864e-02 6.006700000000000234e-02 1.122142787352245331e+10 6.722849001970445633e+09 1.212777741961265182e+10 1.212828631684424400e+10
5.738000000000000045e-03 5.507800000000000196e-02 5.507800000000000196e-02 8.982125945302822113e+09 4.483547073750805855e+09 8.796839665494161606e+09 8.796789177423267365e+09
5.738000000000000045e-03 5.507800000000000196e-02 6.006700000000000234e-02 1.013462524266638756e+10 5.636046371114366531e+09 6.155164986021245956e+09 6.155462518059904099e+09
5.738000000000000045e-03 5.507800000000000196e-02 6.505900000000000571e-02 1.005344860741720772e+10 5.554869735865189552e+09 1.093789434277703667e+10 1.093705649111276245e+10
5.738000000000000045e-03 6.006700000000000234e-02 6.006700000000000234e-02 8.618420647142953873e+09 4.119841775590920448e+09 8.262268766702479362e+09 8.262124814978896141e+09
5.738000000000000045e-03 6.006700000000000234e-02 6.505900000000000571e-02 9.870432147699018478e+09 5.371853276147003174e+09 5.972728617486070633e+09 5.972156138165325165e+09
5.738000000000000045e-03 6.006700000000000234e-02 7.005400000000000515e-02 9.901556014265455246e+09 5.402977142713448524e+09 9.498157336978454590e+09 9.497747880436904907e+09
5.738000000000000045e-03 6.505900000000000571e-02 6.505900000000000571e-02 8.535988992498600960e+09 4.037410120946580887e+09 8.066664929275805473e+09 8.066641405352869987e+09
5.738000000000000045e-03 6.505900000000000571e-02 7.005400000000000515e-02 9.412800598392345428e+09 4.914221726840335846e+09 5.729868288103190422e+09 5.729701021877665520e+09
5.738000000000000045e-03 6.505900000000000571e-02 7.505299999999999472e-02 9.741893662778665543e+09 5.243314791226657867e+09 9.659883552132915497e+09 9.659999317357795715e+09
5.738000000000000045e-03 7.005400000000000515e-02 7.005400000000000515e-02 8.311846557349737167e+09 3.813267685797728062e+09 7.900496774941108704e+09 7.900237470000865936e+09
